Startup Success,Funding Amount,Number of Founders,Market Size,Product Stage,Number of Employees,Marketing Spend,Number of Users,User Growth Rate,Revenue,Number of Competitors,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100
1.0,1204704.304493132,4,107466971.19422796,4,39,41142.8620020031,59156.538042583445,11.09825335111673,49061.54383776634,10,5,29.197173827575483,1,48.55421634055359,8,56.56958004232205,4,28.446373289420826,3,46.162084520765745,2,45.415479997217524,10,36.7365375915649,3,69.33628226042646,2,41.82435307535002,9,46.49078118511772,8,39.940781652639394,6,70.51765098202199,3,53.66764285021768,7,54.151791729501234,10,44.88455205258133,8,44.945138096306295,1,43.25825516814782,1,46.967919538807244,10,38.99343357282028,4,38.02308129052741,7,36.011760454564474,10,44.07662223436469,2,40.78703797004346,7,35.28366221554657,10,60.67625485171507,3,73.2573548988837,8,54.80960387464062,8,49.549907270005896,3,38.154550807848096,9,52.50269359445807,7,45.386752712294346,10,60.69306328770192,3,36.68900529486132,10,36.68922234264272,4,68.30107110341407,8,55.68925449329573,4,31.21516289407991,6,44.52310822989782,3,71.92951092958242,2,56.75353729554113,4,47.6231995086233,10,67.02900526884585,4,39.82036616155711,10,52.9848406958434,3,40.188192345509655
1.0,781274.210787321,1,106247564.20933144,3,43,43751.653815655176,61864.155905176085,8.94001413659305,58027.275724376974,5,8,42.04824987586166,3,51.925931710599315,10,61.88617189005695,6,54.27947440588528,5,53.21984169066221,3,50.80684361714728,6,48.650938178860855,6,37.55859815932754,3,35.656480966381416,3,60.49566211457569,6,17.53767213511866,9,50.11208238384342,1,43.75694148693641,6,52.108476788584774,8,50.197673469946274,8,55.578529954170875,10,56.976060076847276,4,42.29433252852735,10,43.34023359726013,9,36.52195886355051,8,53.21362635151778,2,49.30606738536389,4,54.47571259244922,1,59.79689921446856,1,37.94728338781758,10,55.45434393793504,1,55.09949615275971,5,50.72717736720564,1,63.51876533137863,4,36.42750025052781,7,45.941040683692904,10,65.97286277112559,9,53.83086321019825,4,61.20123350300449,1,32.53947756946677,6,45.54763939570167,4,69.8370366593285,8,45.26263140704856,6,53.41919644153274,6,40.71554960370986,7,43.0340280204468,2,48.432187097217124,5,52.8608022153674,1,38.24150293932798,6,37.786139188485514
1.0,1074426.278218632,1,123854703.30832829,3,34,38987.13510160172,40111.27652364416,9.15104816481644,43322.1760571171,7,9,60.47176655002997,4,54.90443762402079,5,49.361633533707185,7,51.686677600192915,4,58.99472035297842,10,49.67038086768182,5,42.650661278610016,9,64.76314520154945,2,59.96552507779453,9,52.792037528074125,1,45.63237118655274,5,29.24683230693569,7,46.295035853963626,8,33.61141325560423,10,40.51646514808936,6,50.370482986849424,3,55.499858976100796,8,50.45620081270307,3,52.56500738595155,10,37.033405212424825,4,47.52025433853152,1,87.28833470380991,4,44.58977774969051,5,54.900234120126676,10,70.30076247935828,3,52.80063285049235,5,43.9921454662493,4,43.536817588582686,9,43.46152862943957,6,59.51549840531874,6,43.534434646453406,5,55.82622919325116,5,35.495909966269124,5,48.03383556297872,7,50.83802488132561,3,49.96419565257335,4,46.786113193253065,6,57.62539339118646,10,45.96887738755179,9,63.58406746769927,4,46.388079893882654,8,60.74434062847149,6,38.439902876197856,1,45.92063723630258,2,50.45458455666513
1.0,1095774.4327863671,5,74842636.88182224,4,39,57321.51226054736,45091.271051064345,8.99482697218863,28035.537383569008,9,2,49.43914273721326,5,38.091832866169995,9,51.59197366993127,1,45.92578801795463,7,44.03256669457123,7,49.39591050534288,2,47.03646424704001,8,65.72259335351521,6,63.39697530461929,10,39.21380987870465,5,41.89879392841851,8,36.131732393348756,7,54.023366427484284,1,65.71226061417133,8,14.667460987109749,4,43.010490092879486,7,68.94295532214213,9,49.861633901997315,9,56.50564557966901,8,39.628526215513716,7,38.47099793950168,8,36.04088050054387,9,34.90844122950854,10,39.239472016750305,4,64.50871887593783,1,55.84986172680698,2,38.69158460618517,4,49.25241327056937,10,56.540830168302676,2,48.38728123019921,2,44.9751608345623,10,63.010718116178175,9,49.45268307018934,5,58.95403670861423,7,53.552428020608,2,61.49520741793193,4,52.52973339034984,8,25.511309498484547,5,54.413989915139254,9,37.453221215613794,9,46.101226801780555,8,62.86873630826231,4,29.926506268444033,3,54.61982467178306,1,45.30507392343491
1.0,995164.6045803741,1,114627605.05149984,1,38,60073.04357473263,44680.684917079074,11.749479243160515,54708.68859375381,8,6,61.629808803918415,10,47.54123617444323,1,32.198867990785324,1,48.632211329409294,10,40.09911321042034,7,44.365132139639385,5,62.38290276927598,10,62.770431665004814,4,55.37708174593719,6,35.159266832374904,3,45.49177382762915,5,55.58236741638741,2,56.50479985775429,8,42.12030436870767,8,61.00702661606512,5,46.39232155688953,5,81.37525566324528,1,50.51446269258015,8,50.5186927390667,10,41.16399357898848,8,46.004425118005194,2,63.33416649524404,7,46.746689504609236,7,39.926588688214885,6,21.25782353078536,3,60.741150483202645,5,31.397724109971872,3,42.44315231696054,2,61.67954218471773,8,49.382858914144876,3,48.928536763677016,4,41.544450477456586,1,49.31798356339089,4,41.517917838254405,5,56.77738321605676,7,34.90660424165318,9,46.108605942136194,7,31.674509372632777,6,51.90387463793457,1,68.29164569935912,1,37.25775909794248,8,60.27017690674228,9,31.706542772219862,1,41.92464512088843,5,56.69915027482977
1.0,885799.0560720854,2,111808441.22502927,3,59,50233.85214658508,76323.86204677499,9.383704741093725,59878.34421307994,2,3,43.80128929375448,5,50.220846571474354,5,38.89801876032553,4,49.31899425657821,7,44.373848901616135,7,53.697439940466694,7,47.353405568067885,5,52.347973104655175,5,42.54623381774826,5,46.772899039291524,2,41.92812148058286,6,32.22772775362496,5,43.490071371839775,8,42.00116112784717,4,30.8463034862951,6,55.08602393163887,6,46.24765467808878,4,48.14330266195264,7,54.05547192699316,7,55.451038792887715,4,52.348002975864816,9,54.61425955113436,8,44.25352376616794,4,58.2171419803687,3,40.97483195143136,4,40.06788500560478,4,39.11503726942789,3,61.1887411279584,7,43.49768916164829,8,44.67303220775763,7,29.758156888939432,2,52.87280785919152,9,55.27952929362782,8,59.27361704416788,8,32.40318599849492,4,50.653180699861146,9,56.1363503234996,1,50.119992428738065,2,50.17130816772089,8,67.87036035626741,3,53.97008886668411,4,55.29539374159637,5,59.35103735458205,4,58.43016623863894,2,55.470041024567905
1.0,947335.6194772072,2,97157069.26118907,1,43,41355.732946642805,45700.998947921136,6.413692995091699,54463.742447585355,9,2,57.07106160106563,10,58.02272473489238,3,59.11127846182993,3,48.20070847067936,6,40.39812191800479,4,71.7258936120237,3,62.57763795792101,6,46.617942747805984,10,48.4835624139143,2,48.57960364181272,3,54.927206580015834,6,54.98051084612678,9,39.233680179752504,1,54.66467354060874,7,44.886363208848245,9,39.41524533842073,5,52.379744924407056,5,38.27706521574259,3,54.62887122177972,10,59.54492211259769,5,54.57701130589789,9,52.70124140257954,1,51.273912973529875,10,43.663079980543394,3,38.56038957337019,5,48.99847332669981,6,72.52175202241652,4,37.91982338700633,7,58.34152690720433,6,54.86318827309261,10,58.131064630017605,7,40.60152288674886,5,54.54006740148731,6,39.83537496995102,10,64.20188110605983,2,72.07148580067532,10,49.211836059971915,4,54.05210459931772,6,54.258967279784436,4,58.86604365747741,4,58.08194111441762,7,41.07300330111653,10,58.64224346319976,2,55.20472612794269,10,25.502284673746523
1.0,919342.0996053759,3,106773746.3584338,3,51,65895.23036103863,66776.25442156135,9.903360642531311,43597.69504531986,4,1,42.825013979155784,8,47.86412375428385,3,39.08145124211836,10,70.89714963125961,7,47.339724317131,5,58.29442682633967,7,53.8546309420461,3,62.760676969372845,9,38.01338221322236,6,41.05826727940274,2,55.68261100392687,4,42.200320389438744,3,33.247009126887306,7,42.81622038694249,10,50.224203122116975,5,39.40516825484107,8,51.481939829078,2,50.36944359523919,5,50.40102810848045,4,39.53646128890135,8,38.42015140435296,9,54.4690625207143,7,46.94155554933299,4,40.284653343881864,4,40.29528806954538,2,41.261809069789614,5,44.86392805607244,5,65.36966030361803,8,45.36532039051427,9,59.112743924855245,8,53.94493611648965,4,47.19188764405247,4,49.26715270097891,3,44.481684070003325,5,51.36974708158597,9,42.73870094715205,5,31.389214803280183,9,37.365569682070934,8,53.072628183775905,3,57.90775098874147,5,44.28887073432449,3,56.19958658342559,6,48.104971090769105,5,51.928215340752004,3,63.853085409207345
0.0,417975.86705512984,5,56523061.51610231,1,16,21906.223275810495,11176.872360480615,4.609111732827611,6903.476663538329,10,4,27.53109443497475,3,32.87472583399585,2,33.57330159346884,4,22.520446574936443,7,34.13203240496861,7,17.243102542096317,1,37.95063407216959,5,21.364429428627552,2,31.820185199739626,4,23.36354080182236,10,26.771471238863843,10,29.778719810312776,8,33.17279586343786,7,30.42676788441547,8,29.061756168548758,9,29.07031998845794,1,38.808986258214645,2,28.424703709645552,8,25.713753009142657,2,21.704806963668368,2,26.048833145625995,10,39.52200701599038,10,27.27597645120658,9,33.962965815302255,1,29.477950149520257,6,35.229803839141816,2,30.827346670565962,10,36.35750650024431,2,24.818179044203003,10,27.997654289813433,7,32.303444665322274,2,31.803059909459716,7,29.75725841873762,9,29.55170005234038,9,20.65318080315713,8,26.791801666294898,6,24.024716380960633,7,37.70968902341585,6,15.87431515868667,5,24.630625143688274,1,38.59157117004898,3,38.45739545428767,5,33.21537295455137,1,32.4298628510244,10,31.120559551111725
1.0,995479.3821110361,3,117446307.60056901,1,37,28379.677000725613,40103.490338356365,14.368461203509803,54944.97531780321,5,8,48.92872782829324,7,51.37439715712932,3,57.68740124364522,9,51.693137238538576,8,46.60087414595775,8,45.926875311351374,6,39.79960120523508,6,52.7070759544572,3,52.18791718952081,5,64.8777163771119,2,61.778406100853246,10,51.675128665444305,4,44.60442636771766,7,59.67879840056102,10,51.22688345880354,9,46.385404563530344,7,49.28985573306362,3,40.352203716310754,2,74.27520625526869,3,58.20960391074881,4,44.11017535886173,6,53.428842193093004,9,44.423096851914245,3,37.19676509132545,5,51.69944770247241,1,39.53523485788054,2,49.301536000001526,8,51.856454913358945,2,66.4651818809082,10,57.27357144496858,8,62.950626834947094,7,51.723004015743946,7,52.88273506282182,10,47.247690498676775,2,56.01714847132195,10,47.30418564297702,6,59.595478709247615,8,47.24643536493975,10,54.105854082294925,6,43.95573846692457,8,41.66344089122977,1,44.88705377932708,6,39.04232801639517,7,44.54820526180231,5,60.59726119331966
1.0,1104977.75573279,2,77139613.75852543,2,48,54583.890099570686,43133.95468151799,8.068664172305539,51414.78952934674,5,3,43.350334886800034,6,60.49205543817483,7,46.052997836729354,2,45.960989166137935,1,38.99473970195159,3,55.31977836034683,1,48.865795292480996,3,49.56252053977873,10,54.49080589774624,6,48.131236720315094,1,56.54270608596935,5,33.62977590804571,3,45.53384767984521,3,51.27918152136206,5,47.631609120078046,8,47.508348734814305,9,57.47368519879989,1,43.72296611304291,4,43.893946600745046,8,60.00866334235147,4,68.05377335582104,8,40.33311099934596,9,48.70606404581621,2,66.84335684635042,8,42.106662191628345,10,38.94601336351365,6,46.28158355933739,10,43.26971321288423,3,68.97807493482904,10,52.12345133526027,3,51.459429588099816,10,40.92573057589463,4,50.943785168637376,4,60.85103070720889,7,53.013111282789545,3,52.10532231213897,2,50.04543132257465,8,63.305692852788624,5,42.366807830853894,4,45.27461755867553,10,59.32552935998045,8,60.438312326468754,1,43.155244510025696,9,53.967956730316644,7,56.83293244321933
1.0,1356325.0180850734,3,116403163.73510969,2,55,38952.25326358483,41543.10688553478,9.676270469284539,48742.0737234167,4,5,34.571778509627876,10,29.484315731340995,8,42.05112498832081,4,57.8343118664388,3,45.57780050323922,6,35.04172306408391,7,45.98140321674249,10,41.08583137303981,1,51.296581087978936,7,65.3053855042474,3,45.280987408309656,4,59.142230459945026,2,47.17163222192564,3,59.59361416695526,9,51.29485975347428,10,38.88620670997969,9,50.9597189328683,8,40.17199952327764,5,36.371537009870735,6,63.6377229498227,10,39.311128513120224,10,54.40600610108301,5,52.39538789257985,8,52.44195884128147,6,55.47597490801006,1,54.11933109728036,3,60.53570978538458,7,67.86784928689619,5,51.13988994790435,9,43.05869491493742,7,51.03777839224361,7,57.593313846534286,9,50.09159077969631,1,53.730413916452484,10,44.640825894004294,5,40.79455203042999,9,49.558401936239946,7,54.43357384545264,7,44.24847657464491,4,54.769066884101434,4,55.018872231551185,5,34.38933557547753,8,63.77265684275489,10,42.644419051142926,9,53.25006130416185
0.0,480895.231005297,5,58227827.80834003,3,30,22684.037346124518,16575.52237477748,5.260656154705202,10276.45047300368,6,10,18.836219015694255,10,35.61952990155147,8,30.71538368082086,7,29.13642326236169,3,26.13162777412328,9,27.60059467168406,6,33.532386519172256,2,21.879738410962364,2,32.37267454998136,4,25.70435697282668,3,31.46750550659061,2,31.281118148515443,9,27.47187867354146,8,32.839066872368306,9,32.69020528424138,6,29.06855496722049,3,36.97938931489327,1,34.13401106917303,2,26.3579235292643,3,35.821129090454605,4,23.45792071301187,3,26.409783935745875,1,39.90965847608959,7,22.591372181897423,3,33.876530991597214,4,41.98786789240552,6,29.271192680656092,5,21.773138350131354,10,32.19885036567998,3,29.09488860510595,6,34.51186678932291,8,31.62791576087594,3,31.384704237911333,4,36.39882225103641,2,31.342713058528908,9,31.74853235842516,5,24.1263016763626,8,34.13719529536678,6,28.138379358387265,3,28.45118763328273,10,26.920195330707898,2,36.46698142138407,3,26.197411199959767,5,21.922915365980373,7,24.14488179829301
0.0,445156.03281730105,5,40373489.88081024,1,15,13752.175440379975,9717.70065531439,6.3175408190174,13065.95649506217,1,5,39.18906848490863,10,36.25858559822003,8,31.60241866436732,2,26.87157146399789,5,37.68822855564703,10,16.606539826572003,10,21.985121891213286,10,31.587236678529944,1,25.19192160675044,8,31.910405519805156,4,29.491649507232555,2,17.116671180468934,5,19.696635541904502,8,32.378172903384666,3,29.81818578013219,1,30.06900282469823,4,21.48290394408187,4,22.203249937062637,6,11.552618739017095,10,42.292937964113065,1,34.484481733144975,9,35.98675019226301,6,28.826958830883097,10,38.66408378962967,4,40.64225344587974,9,16.629975073257175,1,17.191858043004004,10,31.70362831182733,6,38.59191661092802,9,29.779680403066873,3,24.013661618959055,4,32.014370081698246,4,36.95090100882007,10,27.18323375225832,2,34.835361683972145,8,34.074429967498936,2,29.792710589671238,2,23.25276679026691,3,33.568462824884904,10,38.180717574700175,9,39.71474014474738,5,32.506652218875125,6,15.986690731721104,1,27.4257253909463,10,21.765258556716685
1.0,946162.7736637222,1,101463939.8200339,3,41,56037.13240544196,41806.58407265427,9.419939197067615,67750.37021127465,2,5,62.683586114960676,6,41.72813808878877,1,45.534107418575985,8,30.740320540928174,10,41.91540443079075,5,41.913232312165896,1,60.31239243598821,9,40.69171790561024,9,49.99508053587524,5,29.68728916136678,3,45.38768601083518,8,41.97211318881878,9,51.26563381818202,8,52.526279772440716,3,44.25759729949455,5,59.28888842642819,4,52.7585955351328,7,28.95351711773045,7,68.91281932429156,2,58.45073647013885,6,48.20961533057239,9,45.01574772374938,3,50.51344621503146,5,42.99104590909596,5,43.6166866735076,3,46.49124684801703,4,50.14775636911427,4,40.73774630024735,3,49.68804405536696,1,47.52036247999919,3,46.41821830330475,2,61.25558777570967,2,64.7376800596634,7,51.579766795836896,9,53.822725954293524,3,55.742366058545734,4,42.217964849215804,3,56.089002025176,10,50.43144654914285,8,33.075761948401535,9,77.04390655747804,3,31.973336105057605,8,58.54935025213195,8,61.35333898344534,4,55.61402565609751
1.0,982772.3109033272,4,96995140.2240348,1,45,64015.00346552158,61584.719964733275,10.843654572321753,50317.8390487064,4,9,59.3680567713306,10,42.47139258861646,7,48.587424371857,10,52.4330822528875,7,32.68923646665819,4,66.4007914899204,9,42.5931215300074,7,54.6012018711585,3,61.67332027257417,7,53.41042243768736,8,57.32313125325134,4,55.0238418262629,8,51.26968412815883,3,53.51510438526537,8,62.59247575256452,3,58.96933528985057,8,53.40024578174397,3,52.14961043412393,8,45.55333535666451,8,65.85404078281003,3,38.926696437334456,10,52.114887619896855,7,55.24675786988594,3,60.91012259211874,5,49.53030820668657,4,36.38446423125176,8,45.0468088590058,7,43.95652360834125,3,43.90297401702027,9,58.39961989625266,4,59.78928072616975,2,71.82587848118608,10,54.763176634019096,4,47.616321370828594,4,37.22755753885677,5,59.2871707981815,8,57.8893860003622,1,40.47409636149254,4,34.421229966135705,8,57.52364582781556,6,61.275433456241714,3,45.48356049729979,10,44.977542606825,7,40.140833347889014,9,63.38873536921703
1.0,964197.6065765029,1,123834149.9421413,3,55,37911.41135379278,62237.93622513165,13.052431917592557,31644.295231291253,4,8,62.199431992328314,9,62.24222411573981,2,62.43803703503174,4,46.90423726420249,10,46.66186949380275,9,53.554793580453165,5,50.54842690907715,4,27.709718126001867,3,35.97354574926787,6,48.457237496401326,4,52.88036322621605,9,56.817148948682515,3,56.21335741719414,4,43.578889649746024,7,47.184589663245106,9,29.997541329768183,7,61.13310777886545,9,44.978573516930915,4,57.54813996563699,9,50.721017381630816,2,56.934039134280596,5,40.008317345490156,8,58.986891343830315,3,43.25614472035137,2,56.898453344141444,6,62.31881674336796,4,63.790205108208674,2,49.590834903739996,6,63.59825623623391,10,61.853814909473186,1,58.63731127478314,3,50.003279574682715,6,51.29397750774484,9,52.05194779928139,2,40.02842983120158,5,53.814706102257404,8,59.82185768408536,9,49.1380282812892,9,31.624219745823115,8,44.9644290261649,2,54.826553331749786,5,43.224070674750365,5,50.66670146590287,4,40.22966886878007,5,55.93939004250933
1.0,853624.5828739565,5,98325640.80301575,3,43,44340.628691075945,59492.96498375316,11.535018163634595,48207.97345680859,8,8,57.203574983935084,7,46.509098024961624,10,48.66940285013565,9,49.39259343112899,6,35.5153232457169,4,48.553907317226304,7,47.731951675726975,3,39.508446589397664,7,41.33163973688835,5,40.68029805508061,10,58.26002870942862,6,73.53245638665562,4,58.15038017748469,2,42.38487483252863,9,55.78358805818021,4,52.88036412518144,8,46.67908996453376,3,49.89127517015112,5,55.528927025442556,7,63.950664963075184,10,51.1558390043519,9,35.183915713539676,6,28.82116321977922,2,40.628866379501275,3,68.50671290272618,5,43.95388390855423,9,43.73683191730353,7,42.410714678911305,1,47.428801231877515,4,56.914902722466294,6,71.99037811120343,10,33.78240762081959,6,65.87434252335501,6,33.53501645441081,1,47.68480131634692,1,33.35760514982987,2,45.17264350793939,4,51.02981878579935,5,47.38856988928332,1,57.15770872141687,8,50.36406305072964,4,29.952286348707023,4,55.99687446462619,7,54.70477552193641,2,69.23352838375231
0.0,453673.10443391674,2,47686990.57070301,3,24,22061.77984542974,12573.894572232839,5.753601109159814,11102.566665551174,9,1,45.447479072305704,7,28.51366130598119,4,36.782494805942164,1,30.70615345229517,4,29.214544698211043,3,25.15491285176605,1,35.28345133457203,4,23.605115617989547,1,27.605632791263677,7,35.830420839130824,1,30.77676763113432,5,28.56202793175981,6,30.054022023529434,3,36.89227104762215,2,8.367322661927947,7,19.08472036234448,5,20.32445749716647,5,29.46424625796575,3,12.62183269629126,5,26.701685331637126,8,32.1563865332867,10,28.893719976828418,2,30.84883962457982,5,35.62960749921146,10,36.42384037974698,7,30.203223859184213,3,41.8452132320178,8,19.089013992064807,2,23.760319401598313,10,29.058901155869055,10,24.50081000201928,2,26.10154253573438,5,35.21868356784037,3,19.759935482311324,1,28.967318232219398,9,43.22021440144305,3,30.448387152523942,9,29.036649582347312,1,31.489493201139105,6,26.819182259768898,2,19.698438311140727,7,16.693381659232816,9,31.896247347976168,10,37.026243338524125,6,37.28309355728129
0.0,478055.6188355137,2,44235804.23665156,3,18,27880.862638706894,9750.903040627152,2.9760683890170556,7999.7221575200865,4,1,18.19428958216764,1,12.337005516564759,5,29.866164686794956,7,47.37874433522025,6,26.033285018945236,7,33.66182878576315,8,29.01561821650323,9,36.22122705081924,9,29.827547523242846,4,31.737110049526713,2,31.404449020158903,7,32.681689593286826,10,31.72229626322003,5,31.095813610579526,2,31.420838956201482,6,28.730541194756942,3,34.55259451073305,2,38.63016074676631,5,11.292324356210948,8,25.956238836826103,7,28.37440939802272,8,23.62606409771162,10,19.892497046056324,8,33.1234324387637,8,43.91720511111454,4,40.525546536365425,9,23.836077328268402,1,32.63047046240741,3,33.61064174590485,3,29.436498100952043,4,37.79598924437214,2,35.52316940217362,7,43.68418955617633,1,24.659350589899887,2,18.334947935584918,10,25.564093095295927,1,30.519604920115402,5,32.811279788952696,8,22.11462288230761,5,26.594204928541494,1,34.7344241606529,10,31.330142672383328,4,21.614852499352402,7,31.15711573515448,5,26.43779017652496
1.0,1197776.5474618035,1,103573894.3362095,2,51,43416.172820595544,45029.69309334092,10.634725266510722,35252.21458761605,6,2,51.498721979352744,1,20.160672585632362,1,27.473828342399994,1,58.56743175843872,7,29.069680150774353,5,51.980575507252325,8,48.67684439267545,9,58.69314749634054,7,60.01862257595454,7,50.712403294492916,7,51.40498306826909,6,50.194109739323565,5,58.7600606153533,3,52.74765172895324,7,35.04358296329127,6,55.48487714138232,9,46.33694542461319,5,53.07166900625748,6,43.25017623460941,3,63.96229246405164,7,52.011803981842796,7,63.05104366876461,10,61.579818536820454,1,49.97885024899943,1,56.63131423178871,5,34.68050443471297,3,55.65062415906415,4,46.1286982816103,7,38.602086484726335,6,60.59790608334792,10,49.41013712828528,10,48.550231124483616,6,76.39325617836002,8,47.86285461903375,4,51.15222573168828,1,50.49090596607427,5,61.112641382523535,2,43.696546296566794,5,38.6299464800876,1,57.17267603586832,9,40.787476187023,4,49.125438693945966,5,53.461562341257725,3,40.955241789646024,9,39.27660669659947
0.0,500308.4126825027,5,43005047.79832357,4,26,17461.529358051448,9676.712411042778,6.004829149483237,12645.946616691086,4,8,35.411923046622576,9,29.3568978905934,4,34.96641511569933,10,23.987978276980666,4,27.091904657631016,1,37.440256379729824,9,24.50384653864973,6,22.991802216548706,9,33.06218091231798,3,28.737591323315606,6,27.318014175836204,4,43.497768807539984,10,28.334979599450243,4,20.11626704718818,8,25.684103607986664,5,32.09733943163752,9,40.43215400034427,2,35.08321077161689,4,31.41741523401298,4,20.65298924207243,7,28.574655782343303,10,33.66351431027749,9,35.143911027477586,1,25.445273563436007,4,35.71315897841551,7,32.33314192513266,7,40.0535508806429,8,29.469370759792106,1,31.250351830587498,5,23.340505379835434,10,31.63206979237856,2,39.31960490518839,7,30.814166363837092,3,35.32476484936082,6,36.32707166296079,3,31.709550213934406,10,28.53986329877126,8,35.91931921918784,1,38.47148092777434,7,19.480908650089134,7,39.040692956858095,3,31.832735712308217,3,40.44017902922372,8,20.352783744640192,4,28.973607830923996
1.0,901307.4367271968,2,112061893.69897667,2,31,54781.40575555808,53629.95703432687,10.70218258335347,41428.276261082945,4,10,64.57437949370436,9,55.795059819423656,4,56.34616742533975,9,61.46979300780954,8,71.3762468321028,8,53.231628894675175,2,53.28907489059311,9,55.665957344899965,8,55.42471728234268,8,42.992552025315035,9,57.34351211102933,10,44.31871198821427,10,43.233237718116804,7,52.58005964567387,3,38.47539874936722,1,53.36632111323658,10,51.61513497782421,8,52.00104453509821,6,58.35059803225476,3,57.20481470216054,2,49.509716362361864,4,44.009937654776884,7,59.25595246285596,10,46.59398915014965,2,37.664143596398674,6,44.1452817784477,6,41.78556568354391,7,46.65569501702098,7,55.70157612219156,3,52.95048013886555,2,51.76743649683729,3,53.38809509249476,5,53.28552118222573,9,37.66267487937984,8,49.27264025682478,9,53.98604048272454,5,41.80552796479161,3,64.19169451938558,3,70.36899160894367,8,39.14393480318675,9,41.54510517771395,1,41.795022681010835,4,54.657442935277764,5,50.870715285103934,10,58.37089444935842
1.0,911003.3357252281,5,82989294.42505912,3,56,44227.71274289429,38263.696074532025,12.752463941271145,54918.14401087962,9,1,56.86288541731814,10,47.551316160661315,9,50.86987151239677,10,55.923173021274614,5,52.56722478831669,1,60.39153682004222,6,58.259030306358554,9,48.39418096730575,5,48.60947116092411,10,38.15331100171331,6,56.48598626929346,9,44.77397075424935,3,57.70260671456249,3,53.72165237861839,1,40.1219895164584,3,39.65832594228357,10,35.73023413959547,9,35.40191125862155,9,42.14204451439132,3,40.21336462450172,5,56.606362341554835,5,40.33722571979095,9,44.163171377744966,9,58.85589524135747,9,60.18441339803531,2,38.69650307260277,8,44.45926985205439,8,45.01516531169828,3,42.03350824133712,8,59.23956394616119,9,47.80718711254981,5,78.0497210411708,10,61.858161697956305,6,56.26769946267239,5,59.3251834200278,9,58.42016597648953,4,50.7122185931966,5,72.57161248046015,6,62.82584655423624,10,62.537862441538024,9,44.47465764103188,8,52.57458775216765,10,51.545421828547276,9,36.72000592043616,3,47.88196965500871
1.0,1055102.1124696506,2,149703798.33357784,3,60,51525.25882897616,40060.790708246066,9.558421700415892,57733.998160676114,4,4,62.40383434605422,3,48.396999834526476,9,57.75772221529075,10,38.57717491273557,3,65.36317876053647,9,50.32816582689982,10,60.4840341340402,6,54.047481429082985,3,58.5307524607779,4,58.145983420885756,2,47.69525868413106,6,51.47100330582414,5,43.75823312869367,1,46.79981817566604,10,46.56299889207559,5,48.66722780040477,2,65.62219901239847,5,49.23383430117506,4,47.42228746579454,8,45.79453626349389,1,51.85872173101433,1,41.21837363748136,2,36.07087796786108,1,49.905128979977874,7,62.54937203767325,7,40.80187573573669,1,59.84453458198864,4,47.75458799917201,6,42.591683291426776,8,53.336000167814205,5,45.78844980998109,1,51.988125773145626,8,51.4837589704343,9,47.98899591814269,10,47.38963162083806,3,40.52420130222136,9,56.73239979984825,7,66.14510328342428,7,40.99651852047927,9,52.10331428063459,8,33.55950824721549,3,41.85149932186029,1,42.93284953379895,3,37.73182649949716,6,74.11817781738557
1.0,840290.9368787635,5,105295506.2195596,1,40,34484.625790318736,61529.13256204809,9.188993266891824,39437.29592251894,6,9,39.68002108634761,8,43.4266448429873,10,60.81953940766829,1,68.43387164071859,2,52.292156079031955,1,57.786868895503005,5,57.55237102491883,5,53.519090666287084,9,53.941517286173,4,45.7329978699343,8,64.53298188535892,3,44.17495833589364,5,52.19034411280005,1,55.64557829764536,7,60.7692873520531,2,50.793300948045584,8,53.966386160638436,6,49.00287509670885,7,57.05956879072312,3,34.336806435064254,2,58.57771317835795,5,66.54076406105283,6,62.71098743451766,6,65.54914096624228,6,66.43433174467299,5,46.04306391155475,9,34.187721218682626,8,43.091906706793985,2,42.08259113526573,10,55.59141636534621,4,39.25645973583839,2,63.926378604769745,1,47.21375937452957,4,38.47029876227574,7,48.46392548858256,4,47.81278856514012,3,43.858107583733236,10,54.896381221681025,1,41.52646029173361,6,48.856295296480994,10,68.1209986568868,5,42.01035423153111,9,38.722371743731955,8,32.09151180243752,3,50.676995750793445
