Startup Success,Funding Amount,Number of Founders,Market Size,Product Stage,Number of Employees,Marketing Spend,Number of Users,User Growth Rate,Revenue,Number of Competitors,Tech Stack Diversity,Codebase Size (MB),Monthly Active Developers,Cloud Expenses,Third-party Integrations,Average User Session Duration (min),Bounce Rate (%),SEO Rank,Social Media Followers,Press Mentions,Patents Filed,Outsourced Tasks,Customer Support Tickets,App Store Rating,Play Store Rating,Web Traffic,Conversion Rate (%),Referral Partners,Customer Reviews,Feedback Loop Efficiency,Retention Rate (%),Churn Rate (%),Net Promoter Score,Sales Team Size,Product Updates Per Month,Bug Reports,Server Downtime (hours),E-commerce Cart Size ($),Subscription Renewal Rate (%),Affiliate Partnerships,Email Campaign Success Rate (%),Ad Click-Through Rate (%),Return on Ad Spend (%),Inventory Size,Supply Chain Efficiency,Operational Costs,Profit Margin (%),Debt Ratio (%),Liquidity Ratio,Gross Profit,Net Income,Total Liabilities,Total Assets,Employee Satisfaction Rate (%),Annual Employee Turnover,Training Hours Per Employee,Employee Benefits Rating,Remote Work Percentage (%),Office Space (sq. ft.),R&D Spend,Brand Recognition Score,Loyalty Program Members,Customer Lifetime Value ($),User Onboarding Time (days),Data Breach Incidents,GDPR Compliance Score,Industry Network Size,Event Sponsorships,Whitepaper Publications,Online Webinar Hostings,Product Return Rate (%),Warranty Claims,Safety Incidents,Legal Disputes,Regulatory Compliance Score,Environmental Impact Score,Corporate Social Responsibility Score,Diversity & Inclusion Score,Market Penetration Rate (%),Product Line Diversity,Expansion Rate (%),Franchisees,License Agreements,Merchandising Revenue,Collaborative Projects,Joint Ventures,Mergers & Acquisitions,Spin-off Projects,Venture Capital Relationships,Angel Investor Networks,Government Grants Received,Industry Awards,Product Recalls,Customer Complaints,Unresolved Issues,Quality Assurance Score,Product Reliability Score,Shipping Efficiency,Logistics Partners,Distribution Channels
1.0,885446.3150902948,2.0,111654751.66347729,4.0,42.0,52317.30942030392,59661.396608610485,9.882147290953897,54022.623446643775,10.0,10.0,46.34061669451733,5.0,52.38197518950989,4.0,,4.0,61.42407597295205,9.0,39.66043893339258,9.0,68.7017405888414,4.0,39.12150884055711,5.0,75.04668145083471,6.0,46.60781406686881,9.0,57.16978402487779,9.0,38.60383971740647,3.0,46.014876353984086,,61.47730194917193,3.0,47.373609952799356,5.0,44.16325851757465,1.0,52.58053217188768,,59.00957332069426,6.0,46.697840921459054,5.0,42.3534997627582,4.0,,3.0,47.963793974776145,,40.89437728244518,7.0,41.654679246638885,4.0,59.03909570773348,6.0,48.91237702852725,5.0,42.75409130672745,4.0,36.56178662032245,2.0,35.92719015947072,3.0,39.48709703471874,7.0,42.04814973092758,3.0,23.078726430006604,4.0,55.953941843005,5.0,47.342940891815914,5.0,43.60683403000098,9.0,,3.0,54.55497873619011,5.0,56.74415275557592,9.0,60.904036380671954,7.0,62.102115611106186,2.0,52.106391213840496,6.0,21.824011714492222,8.0,50.22248903601833,1.0,,6.0,53.45658583540069,1.0,31.709425141036142
1.0,1160099.6483531946,5.0,109937471.81015193,2.0,66.0,40726.269943040665,38716.58429734217,10.971494294910919,59492.57301852909,7.0,8.0,57.31635511557949,9.0,57.8290699490322,9.0,61.75440644955865,2.0,41.42979748560893,10.0,61.444227347417815,7.0,49.54433034264695,10.0,47.49541396004072,2.0,42.02164980985883,10.0,45.310367769043125,8.0,54.868583174750356,7.0,47.02728346504533,10.0,53.59431759691444,7.0,43.31243198424447,5.0,45.243493186233536,1.0,51.60957165619043,1.0,40.11563248556298,6.0,42.43344722366676,5.0,46.75487581646922,8.0,72.61680043317926,3.0,59.783681001573854,7.0,60.125690845573146,10.0,34.77818524311715,1.0,65.58000787120794,7.0,52.48412194691353,1.0,,10.0,40.487904499061244,5.0,47.968518988785874,3.0,34.59297833926816,9.0,,9.0,37.12675003144696,,48.292850367804846,2.0,57.76753949797863,2.0,36.68565531706001,8.0,57.55022552859232,8.0,50.770153134202985,5.0,56.85757509647759,2.0,36.08258082160496,7.0,35.36083561304079,1.0,53.05972470686862,1.0,53.73299510395678,4.0,55.44151282476395,3.0,66.44537757835035,9.0,,7.0,40.635178324899464,2.0,41.54793956945397
1.0,1035854.9208853368,5.0,121395429.099677,3.0,51.0,62884.33622503388,62724.83330848759,14.213880364526371,45362.15628621892,7.0,5.0,69.65275392415032,2.0,44.01624418229449,8.0,35.7525409065382,2.0,30.826185246220838,3.0,35.06282000462774,3.0,42.54543059266273,,44.75188915774719,7.0,48.832644689681814,7.0,54.90648043740319,,57.32755024335198,1.0,51.32222258621923,4.0,42.06235051599221,8.0,45.74784377740655,6.0,48.945890426841856,6.0,53.775470801339736,4.0,36.17776101017668,7.0,51.95732098022144,4.0,55.610788855022186,7.0,,6.0,47.55170705525466,8.0,37.5229910130482,,55.233591871824984,10.0,64.27511779128402,,56.88958841301465,3.0,48.18614076095432,5.0,61.871882135388205,6.0,49.59434724822428,10.0,51.26827644625191,4.0,52.02626436542798,1.0,66.16050741163414,5.0,56.95001630100921,4.0,50.75932630038688,3.0,54.6684490956562,3.0,50.24269765010796,7.0,55.791442948812204,5.0,54.97279049360559,8.0,46.75333521551872,5.0,55.83844494079555,1.0,33.911486617794516,5.0,43.836488247703905,10.0,65.53640619443112,9.0,58.879465753885825,3.0,47.71673369224483,1.0,57.088041276157284,4.0,51.040261488812
1.0,1106571.9785626917,5.0,76006049.43269384,1.0,22.0,43657.25283182686,34398.29174870056,11.77689386071711,63351.04617268624,10.0,6.0,46.43120610908784,7.0,21.766820476323097,3.0,54.83428230647461,7.0,35.08404804463999,9.0,41.846299959227856,10.0,57.05738999446333,9.0,52.73739377507488,7.0,39.67726366684133,8.0,52.00863554560914,5.0,44.055044905636166,5.0,24.30238658233044,5.0,62.051022787698344,2.0,42.20643641345857,5.0,38.431712951111805,4.0,39.02969099838389,3.0,56.6512682476969,2.0,59.32602016306348,3.0,43.62447958447477,8.0,43.22760592616735,7.0,21.800826458728253,,64.31850867919252,10.0,36.11778857670704,7.0,46.85048585501527,9.0,50.1473820454214,3.0,56.76847542569664,9.0,67.73213705591024,5.0,53.40492414801385,4.0,49.517987474370614,8.0,65.22194461123368,2.0,28.32856251597824,3.0,47.862636733010184,2.0,47.41325830632232,,63.64979059343011,8.0,42.16713586578735,2.0,69.43138795559713,6.0,42.95974392512103,4.0,40.271817042652906,4.0,,8.0,57.69577156074481,,47.78741090468961,6.0,57.59571189880712,7.0,57.251517645331376,4.0,49.08480514961966,6.0,64.05619527413072,5.0,26.37541034624386
1.0,,2.0,53677122.74062247,2.0,53.0,61288.47487549389,71173.24144370953,9.822787787302781,59386.11078625493,4.0,2.0,53.8605328917429,10.0,60.98884427992296,10.0,43.889856482394364,5.0,43.91265509689929,3.0,41.033694392276004,5.0,29.49170847197482,8.0,34.7819162368918,2.0,40.27063767897999,6.0,48.257918536581215,7.0,,3.0,49.47152700680647,,72.75998047562916,10.0,47.62464177824096,8.0,33.32424211984886,9.0,37.48736281000836,7.0,38.02395223211331,6.0,51.984106982075204,7.0,56.86150206792469,1.0,51.18623488309813,,61.19957286203124,7.0,42.2668977605794,5.0,61.1088247899401,8.0,50.767660238773594,5.0,52.83607075759872,2.0,50.27462327360394,9.0,67.31302648036518,5.0,57.52094289259594,2.0,47.49922945055039,3.0,54.24836035188832,7.0,61.43258921894359,4.0,43.531062451482526,1.0,56.856644686540385,1.0,62.003711199395156,8.0,34.1647686241989,6.0,40.27494511756241,9.0,,3.0,50.7903891204605,5.0,49.220404113377725,2.0,47.52790880104303,,61.68673939242882,8.0,33.359268597926885,7.0,34.05682993790394,4.0,31.32397630442715,10.0,28.539746409502094,2.0,42.35408280710077
0.0,472702.4600080165,5.0,38110365.80465038,2.0,24.0,25148.021807098463,12632.689675039039,4.564806667802207,10013.849442087429,6.0,9.0,30.50674444453245,8.0,20.347569030882234,6.0,18.821307470105797,3.0,37.1348793456184,1.0,32.12481807181939,9.0,31.304493358780324,10.0,33.122150837624616,10.0,23.236203800629923,6.0,24.264350294294587,10.0,27.341353859159266,2.0,23.767591386363534,9.0,38.14311408640282,9.0,34.06132926054025,6.0,35.41946418320938,2.0,32.04665292385344,6.0,,6.0,31.565764351456398,9.0,30.35726741444033,,28.985788158390662,7.0,30.086679606427644,10.0,21.954525534351866,1.0,19.31293296775405,3.0,32.3250924967211,6.0,26.749642759072838,9.0,19.383475835788474,9.0,24.05225004722762,9.0,22.96789871790344,8.0,30.164286323780345,,34.71775201892987,2.0,28.18747147530965,1.0,41.713875219326724,6.0,15.741529960951187,8.0,24.645411604575298,6.0,21.936189841780845,5.0,27.673348561159255,5.0,34.4765554303761,4.0,29.984037728290268,3.0,28.40145593286804,5.0,,8.0,31.460872584219494,9.0,25.565429608735347,5.0,31.037031506156165,5.0,32.172284521033596,10.0,26.518771817678136,5.0,28.332597926860892
0.0,422246.09601550223,5.0,49501198.45871882,4.0,12.0,29912.35225084464,4182.678511038993,4.125223775745632,8153.141588557215,4.0,6.0,,3.0,32.49543204248461,9.0,28.697820357556495,6.0,27.53869860752689,5.0,,9.0,30.23044660823704,5.0,,6.0,30.315730446568185,3.0,27.25362855592272,9.0,36.5299617530844,3.0,20.10866925419117,5.0,34.17509558256175,6.0,25.70704923964179,2.0,19.95315341614843,10.0,28.370332174801714,3.0,29.4958248068152,8.0,29.52861351983002,1.0,35.16328286200369,7.0,27.355774541061233,6.0,17.364332510978237,5.0,26.484931709135086,1.0,27.156939548788692,2.0,24.43971776777774,6.0,29.140091384092855,4.0,,8.0,29.087201278739226,10.0,22.20551383951706,7.0,20.512970606170597,8.0,39.830640017495796,5.0,21.328249484712643,5.0,32.37583760364567,5.0,23.116380957780812,6.0,31.093065146894798,10.0,39.5978028561577,1.0,37.39923384843955,10.0,23.42762778929754,1.0,32.157334922577796,3.0,21.10763609465407,6.0,14.494993631267825,10.0,43.892652127857914,3.0,21.742369578802077,9.0,23.527427340368746,2.0,19.580532380100927,7.0,29.90498930739759,1.0,25.128694751272295
0.0,572868.4797216916,3.0,39538789.14937496,2.0,20.0,24768.801279056766,7554.49944252365,6.277876521041972,5436.6758551588455,4.0,9.0,35.821898508957126,4.0,37.13628947520641,10.0,39.18348602731876,6.0,31.12255053730966,7.0,40.682730252107305,,31.258999752738255,10.0,40.548890571135544,10.0,31.99231167425539,9.0,42.14700283636353,5.0,12.618546478387014,6.0,,7.0,38.62348815028731,6.0,28.508764119013993,5.0,16.813702404009447,5.0,23.410378208868185,3.0,25.425361302092167,9.0,35.928510057198736,2.0,35.284931047152774,2.0,28.68911887245009,1.0,41.00816941385336,5.0,21.94018208261965,3.0,32.83913165238172,5.0,34.56209102770323,1.0,32.96577058534069,5.0,30.01990151133843,10.0,27.17003865247443,9.0,35.16615826933564,3.0,26.42304913113071,9.0,,8.0,31.618140580129594,1.0,33.83069504221256,1.0,32.16646812951287,10.0,22.031753719507613,6.0,26.519911648517247,7.0,30.048909928576506,1.0,30.309440002136412,9.0,23.97919024975195,9.0,33.88820173849103,8.0,29.8239834668434,4.0,41.154481979761485,6.0,47.83994149890766,9.0,15.41756931476944,2.0,36.10998684756271,4.0,21.40384248875504,2.0,44.410282710509826
1.0,862877.9437836384,1.0,,3.0,58.0,39840.04568831971,49378.639335306914,8.894498425867356,61870.51150666382,6.0,10.0,40.58708329462717,10.0,54.16239174014805,8.0,50.64823898755441,1.0,50.769183905770014,3.0,55.20090985000707,6.0,62.95368889191008,5.0,43.39562206087915,10.0,55.19753727449066,2.0,63.46675926836042,8.0,36.58893969288907,,38.72775145348218,3.0,54.459175900443135,6.0,51.09368617188059,7.0,45.43791388375148,5.0,35.74773041804827,5.0,50.42210145807505,2.0,43.699825260478896,8.0,65.6196298485334,9.0,34.11446771274448,1.0,46.95629622355866,5.0,53.07399259293083,2.0,58.571953817209916,3.0,53.25749505858543,3.0,54.89936252160019,6.0,60.31744262673258,8.0,51.25042409254447,6.0,47.83837612960884,,60.20034959214653,3.0,43.48586304057757,4.0,52.701081278871484,9.0,48.59388542625031,1.0,45.581764716724386,,76.85253343367697,2.0,41.26807094717168,10.0,41.470741482487604,3.0,47.42656354801309,7.0,39.570604258322064,10.0,55.41605561635566,9.0,43.35656179429458,3.0,51.427905474326785,8.0,,5.0,54.46481513129395,7.0,56.123813866530796,7.0,61.19570359747501,9.0,60.89594397763673
1.0,1064760.025521189,1.0,,3.0,61.0,32552.396123946986,52284.82177718192,8.455702072576115,62235.796597592736,9.0,3.0,41.7522154063114,2.0,73.292477031701,10.0,63.283318063843524,3.0,45.03127557517,9.0,49.85379657261045,7.0,54.29180512433656,1.0,66.70882612825888,3.0,47.64361247175589,5.0,51.82136194000205,8.0,56.18298432645014,10.0,54.981820418038204,1.0,48.85946668671525,1.0,49.03820905031467,2.0,54.55707101957717,6.0,57.693566976080646,4.0,58.12358984927982,7.0,37.779637712948514,4.0,52.74469551514215,6.0,43.89757584672943,4.0,51.86726789516951,5.0,56.271137991812225,,45.925091563556066,10.0,65.01254540283182,2.0,38.17611976554308,8.0,35.34660406337089,2.0,56.17215691654494,4.0,38.25973830921025,5.0,52.6474932304878,4.0,57.609894087298834,4.0,57.432919168269834,8.0,51.443671198729106,1.0,36.170936110623,9.0,50.432222900422644,,57.60362302710701,6.0,55.10602383589361,9.0,62.519520572700436,8.0,,6.0,45.20735519981393,6.0,43.806230647342666,9.0,45.45597465681271,6.0,53.527128461254534,2.0,55.96167688733687,8.0,54.152278569085034,4.0,43.134765007176554,9.0,39.723379539594305
,433627.9623020288,3.0,59578396.311082676,1.0,16.0,15903.065847506046,10672.525902371792,5.706955009920542,12194.845374845414,7.0,6.0,22.10930601128529,10.0,26.06909739658421,5.0,28.975559308822618,5.0,29.28899560465071,1.0,28.643366023480297,7.0,23.066290464379726,9.0,33.69778112659661,8.0,,3.0,31.04691990468917,3.0,34.535030989874315,,31.292204742244724,6.0,18.340998022498297,7.0,20.052769559009924,5.0,23.273325220837094,5.0,24.52679135138679,9.0,32.72947568208885,9.0,33.699481562170504,8.0,33.77094368949323,8.0,28.63638217797643,7.0,28.057714540807293,,34.27001752159365,5.0,28.506659475693578,7.0,26.946682232095313,7.0,34.22132745433245,10.0,25.356667263259272,2.0,22.181364591293345,9.0,25.65298471829287,2.0,30.543645097282848,9.0,31.044553260933245,6.0,31.74541406043273,10.0,35.82362495371546,3.0,31.752177280093044,8.0,28.967156370218312,7.0,38.7701098381398,6.0,37.705349210058834,8.0,45.715922125052046,5.0,23.283757117968488,7.0,16.876113477557496,3.0,20.075036941942834,7.0,23.308992652695906,,39.37609001982048,3.0,26.745140036233988,3.0,34.83826691906368,3.0,33.78362069247864,7.0,39.6639251876049
0.0,484040.5438175004,3.0,42091182.08305435,3.0,25.0,14055.294409733257,10580.075606107805,3.6196470645868146,9793.743875297248,2.0,10.0,,9.0,32.12480552902052,9.0,21.908631523027946,7.0,20.89898700632937,6.0,21.902149182607502,1.0,36.33688389471678,3.0,22.948896608354808,5.0,39.00810345056862,1.0,28.761616841835185,5.0,30.116626294549434,10.0,42.95112799224599,10.0,24.66310115458214,2.0,20.11661389329272,5.0,,10.0,29.96297978998816,1.0,34.747016729358734,6.0,,6.0,33.91477319759327,6.0,31.554024598589375,4.0,44.467323971099106,5.0,24.898991087273906,7.0,44.016445264526865,10.0,38.49454687060299,4.0,19.778183663937842,8.0,31.776113959631147,5.0,34.108380015295985,8.0,37.180974896858736,6.0,39.818389832056624,5.0,35.34270327905895,2.0,29.598732695315235,6.0,16.6806311467733,1.0,39.826620791198025,7.0,32.252085312123256,5.0,32.29150309419898,6.0,33.96374711437136,6.0,30.976666410615476,4.0,34.02798356860643,7.0,30.998509672822568,5.0,32.64073614533631,10.0,24.634534413279074,9.0,31.661620741469513,5.0,,5.0,31.551252322498396,5.0,28.64449126517141,10.0,39.12334876129489
0.0,594497.1665388732,3.0,50340080.962281466,3.0,,22208.803248247397,10787.981144350015,5.625110546248948,8961.948562163703,6.0,5.0,31.226766151904297,3.0,26.629190194972654,,28.126409609961126,4.0,33.402542019102036,6.0,40.303350279283926,8.0,21.99729463035512,1.0,34.028825317259404,8.0,31.518067329043998,2.0,41.06663623198224,8.0,21.827896300047815,7.0,33.106870027464225,1.0,35.688229068571474,2.0,23.02718190253732,8.0,34.05681634496407,10.0,24.691107161062607,1.0,33.78734895642939,7.0,29.31576964316155,1.0,39.46669860622646,7.0,29.442224135273015,7.0,,7.0,25.581548347787272,5.0,32.21055245554841,2.0,35.69721638436482,9.0,33.615383363258275,8.0,27.845726232805998,6.0,,7.0,36.64656448581843,,23.75792632944254,1.0,27.503517713115723,6.0,,5.0,35.51611244931101,,9.663075117315056,7.0,,2.0,39.23292798539072,3.0,40.10760563746736,,41.19888210407905,9.0,33.65658522800228,7.0,30.22710794103395,7.0,23.89773575435343,5.0,34.02452717974791,10.0,35.247447902972915,8.0,29.022279046689615,4.0,31.28760808278285,10.0,34.720331427359596,7.0,23.638725350170365
0.0,477373.91288262483,1.0,36349782.045733646,4.0,,20878.017749021852,11192.162988264974,6.781399716600857,8218.02911609314,5.0,9.0,33.74019536247516,9.0,35.73396469849013,3.0,31.70408499968091,8.0,31.14005782409543,8.0,26.861156698219077,6.0,29.395983988018553,5.0,26.628319626144553,7.0,30.756934096012262,,33.33156447401105,10.0,31.495139376341125,1.0,39.95289435111478,6.0,31.021098753734996,5.0,31.40848113708202,9.0,,9.0,23.7108456874374,5.0,26.820167263450013,9.0,29.13908050068032,6.0,34.133066261952685,3.0,28.576775472196253,6.0,35.331993384973636,8.0,28.589585103098727,,21.112849801249936,7.0,31.757043924980447,3.0,31.28897844449537,5.0,31.122995238335534,5.0,19.701483590532,5.0,35.62798058042974,5.0,,9.0,27.23532621070063,2.0,42.453749439134995,9.0,,5.0,29.578055965533608,10.0,39.740450359835,9.0,28.22662778218764,4.0,,1.0,24.44493572714008,5.0,33.33839766299245,4.0,25.2723197979644,5.0,39.264435791071605,4.0,22.756120264837826,5.0,34.2559620162154,,47.65942332118222,10.0,34.31812202498534,8.0,32.14921184698265,6.0,40.35679205529589
1.0,1212480.301975024,5.0,73039057.76119666,3.0,41.0,45542.42540203151,50308.0713499795,10.041003458735338,43762.839650836075,6.0,,26.07587905547177,7.0,50.66307079129435,8.0,51.62399906519589,3.0,,3.0,48.639347800661014,7.0,40.39729175387743,10.0,54.77576111397008,8.0,51.97029641842081,10.0,46.22987041606005,3.0,66.89879416685575,7.0,65.13280680308813,8.0,42.99273443819613,6.0,36.69143358757423,3.0,56.7025408483433,1.0,43.831043468157326,8.0,50.23582657653406,10.0,53.07394089514598,1.0,49.41350414067853,2.0,48.093869519621485,4.0,46.11372328487135,4.0,66.19953783076662,8.0,44.693098750751865,2.0,,7.0,56.032365589890205,7.0,26.991681092137387,8.0,53.168175638695885,2.0,41.31284004669462,4.0,62.44575357078286,4.0,67.17645024392718,6.0,35.93155101881065,3.0,74.43104843700178,5.0,55.15542085449054,2.0,50.64971764087768,9.0,49.79705629105577,2.0,40.26081584010073,1.0,49.324376297111336,7.0,,8.0,65.83206522290766,8.0,53.360192162743814,9.0,61.634565389486966,5.0,56.91989163870447,6.0,64.89735334854724,8.0,63.701938039658955,9.0,56.06896774541122,8.0,43.62354345458594
0.0,493445.2393218995,3.0,55188711.80440122,3.0,26.0,,7563.647866385362,5.637898316259925,12716.714332861211,8.0,1.0,,6.0,22.893477926209865,4.0,25.658770635396706,6.0,36.14495088582349,5.0,28.976752394454437,10.0,36.66720150777772,3.0,29.38701902801237,1.0,25.631108567610735,1.0,25.559134823019495,3.0,31.86447911679955,1.0,37.748225245874565,9.0,31.966976896791955,1.0,26.62849925052287,4.0,24.977317991579305,8.0,41.792619835864876,4.0,31.404164146719754,4.0,27.232782114247353,8.0,20.577842756741497,4.0,26.64971038524066,10.0,28.80510163757945,7.0,28.201983967556767,1.0,31.35096776389765,7.0,32.72794384513304,5.0,30.74502219893599,,30.888834591687573,1.0,15.846309437246287,2.0,26.680289088517192,7.0,26.82590976873507,1.0,23.932872457943425,1.0,31.68773989886873,5.0,,10.0,30.56229201728577,,25.398160959732117,2.0,23.685034324504223,9.0,20.900752294829086,10.0,23.116957399144944,7.0,30.6365937660187,3.0,35.613923707227784,4.0,36.119968832005085,8.0,28.14714521988567,7.0,22.330751572783555,8.0,39.15802426646175,3.0,41.385696382664115,9.0,25.624203440462814,10.0,27.504583717448625
0.0,698169.180640003,,54958050.21027571,1.0,23.0,26161.64302607332,10792.639364015726,5.870060216907484,12126.871443734919,8.0,9.0,31.993065459603756,3.0,39.13996232250727,,28.67115410355576,6.0,38.270302235117455,10.0,41.12869897481219,10.0,26.708508908088717,6.0,22.372306948093296,6.0,27.69557578577526,2.0,31.972779049451614,6.0,19.92066890729462,,30.091974224443373,8.0,25.665755999274495,1.0,23.409300846010808,9.0,34.42774048459689,6.0,29.311538624277667,9.0,37.1954945040988,2.0,43.92400628876321,1.0,23.652523869464595,4.0,21.38626357723626,8.0,34.531808308302494,,,4.0,29.532349096823946,7.0,25.46728035101391,2.0,,10.0,38.739015129697094,6.0,30.8617131076612,1.0,22.954216107238302,1.0,28.114853113327257,9.0,25.437987568520875,4.0,30.14625441806276,8.0,25.296214238551073,9.0,28.183776060377614,,26.961923074206734,,36.443242075290115,9.0,20.023328827769696,10.0,31.910975832215204,5.0,28.93343906367018,10.0,24.726051237154824,8.0,30.775161348468647,8.0,31.53503890214398,4.0,29.05073179471327,4.0,22.74726180446519,2.0,25.82331209122669,,32.92138812173245,6.0,27.75136128313335
1.0,768886.3903788566,3.0,106433570.82753,4.0,65.0,54800.63617904104,45652.05306627783,10.540168822695527,58995.98737979407,3.0,5.0,44.550373749237544,7.0,60.689401661654244,7.0,51.992722127484456,9.0,51.59010608564471,5.0,61.303533295981325,2.0,54.537272288309644,7.0,36.88873050268581,3.0,65.57076765565733,10.0,,7.0,42.302504971426465,2.0,43.14837337150019,5.0,62.29003947213041,1.0,54.7248954248912,9.0,48.45883771185009,9.0,52.210899014731055,7.0,58.07902773265113,2.0,50.659231487977486,5.0,58.7839051250539,5.0,51.96532080015914,1.0,41.658617108505176,2.0,49.987770009349305,1.0,,4.0,46.06610157600072,1.0,42.07131312208942,3.0,59.117208697933684,10.0,76.99173030699178,,49.034411953597754,,37.78169435333666,,35.67846398446963,4.0,37.936877379410724,4.0,35.6358253094687,2.0,51.086351278561395,4.0,37.14457700164916,10.0,51.92123839993097,9.0,38.106172173798626,4.0,60.81947260420783,,57.19240986584696,3.0,48.512487326035455,1.0,56.139813044086836,,44.91536380338073,7.0,35.20740952339463,4.0,44.31818693732506,5.0,51.97040993196399,8.0,40.23690204904522,10.0,59.0644857772383
1.0,1063844.6684391093,4.0,103361196.11933641,1.0,62.0,63831.94515329343,58155.94244596163,12.176184926417179,59151.72150718623,9.0,1.0,59.98204981386242,3.0,62.82558939664927,10.0,50.55789628616554,4.0,62.78227425343495,8.0,40.74056132748274,7.0,42.8716733559493,,43.98910433958608,5.0,40.27311907502431,5.0,37.13305597508503,7.0,54.94452424046611,2.0,52.95124535049102,7.0,55.435149921469076,7.0,59.14852121832295,3.0,51.07876749888368,10.0,59.41860090066665,3.0,43.727169618493605,1.0,50.65822726464572,10.0,47.13420766696957,7.0,26.689298575829483,7.0,63.21130210869461,9.0,42.562244970464484,6.0,48.07725464668634,10.0,63.75752492680381,10.0,46.40060309013812,5.0,39.22577593714874,10.0,45.37499112174942,,56.88964920929536,8.0,49.180142378802486,9.0,68.12681729611079,3.0,51.530436035700966,2.0,29.45299598684049,3.0,61.63616284796845,4.0,53.0954171222215,1.0,61.50846835455391,10.0,31.152160387005097,7.0,51.59263982770161,1.0,48.07711092038672,4.0,39.13101864778035,5.0,51.93077117805241,4.0,55.38732447211086,5.0,51.00016543635007,3.0,48.94116816589627,4.0,63.67129089130512,5.0,50.008848777965575,6.0,34.456726151896035
1.0,1074856.0111154611,3.0,80097030.36293241,4.0,43.0,62663.30267956288,33770.25037996436,8.593687075488372,47691.358888020644,,10.0,41.95391180758678,6.0,49.784461392490286,8.0,60.63955845045847,7.0,44.92706462141446,7.0,,8.0,48.422373467989054,4.0,47.19476585900948,2.0,47.674145893559306,1.0,55.59476836804362,6.0,54.13680392269543,1.0,68.03334442956047,6.0,39.26037875532431,1.0,39.52740023513271,2.0,34.92607940594447,7.0,53.36534345348145,6.0,66.55566969571896,9.0,58.13896548696866,6.0,67.23232737643539,3.0,47.157900841435996,1.0,55.08250700441265,6.0,70.74610590591728,4.0,39.21010694237836,3.0,58.9631791083639,10.0,60.10672853038374,1.0,58.70385295405279,5.0,59.35435718046573,7.0,55.968495733868245,2.0,40.91503200035945,9.0,28.524738292539826,1.0,43.31482588590462,9.0,50.59461907807782,2.0,42.31621361147691,8.0,50.42884694834928,7.0,52.702937252428846,3.0,45.00801743465401,4.0,50.126752298010736,2.0,41.60900239480372,6.0,59.158733653534654,3.0,40.894213680913815,1.0,42.48455915774868,1.0,65.68400257693965,10.0,,9.0,45.405957337585136,7.0,38.59330225906858,5.0,46.247189615582094
1.0,982631.0445739616,1.0,96369936.75728665,2.0,58.0,57099.32748147237,37865.36639847077,6.9332158221625395,34913.905456202905,7.0,8.0,53.03731621667326,8.0,46.792704368999594,,45.85044120867187,10.0,46.2299372607021,3.0,43.97588877967406,,27.918851120481577,2.0,53.4471894751692,4.0,41.146954438022284,10.0,47.32824306430435,7.0,47.83738169120584,9.0,53.099525763147824,9.0,47.444684472900626,9.0,46.49874311434827,7.0,58.35486948833798,3.0,31.88684224398991,6.0,50.30723126438425,10.0,50.94952845985491,8.0,72.56213958003636,6.0,48.55092724982427,6.0,46.78339707887596,9.0,51.69333034607734,9.0,43.22649579789771,9.0,54.77414429622441,5.0,34.00356227094856,7.0,33.59893812058745,2.0,39.95851444173792,6.0,55.894096231844586,7.0,61.16050929949694,8.0,33.87909023539936,4.0,43.804234002035656,2.0,61.17928592632389,4.0,67.35112727466667,8.0,50.04550118062001,5.0,50.92746898675329,4.0,52.619607716575054,8.0,66.71654479528209,2.0,49.70387227095891,2.0,24.97833930193734,8.0,54.100151453180885,8.0,26.206247715034415,1.0,51.48926707558057,,52.88868616547595,7.0,46.15216659286962,8.0,59.170220329365876,6.0,51.50689171596019
1.0,1161458.6249622167,3.0,56458699.071142904,4.0,40.0,56385.43317267599,60974.849713531636,11.406436509713489,52461.839442959674,9.0,7.0,43.68169310104054,5.0,49.93294160214633,5.0,30.19146152504693,1.0,37.08620254216591,7.0,53.198639370808976,1.0,65.98345507109961,2.0,49.63241584955296,6.0,62.7728706936207,4.0,65.78870507335891,7.0,61.7405445759242,8.0,53.68977364361652,4.0,57.84949355899984,3.0,47.541413124024196,4.0,50.62713292798027,8.0,59.414247330685946,5.0,55.570180895487134,4.0,39.36333921413802,4.0,,8.0,62.23896925840549,7.0,51.1323843076689,7.0,45.859190886164285,1.0,53.57549122385548,1.0,41.61414987533496,3.0,57.397212220858364,6.0,44.42356116299598,8.0,53.67343499641234,10.0,37.45069011189429,2.0,31.456244097854473,2.0,48.45511622472677,5.0,65.47699338078668,10.0,,2.0,59.476370364385964,7.0,52.23618970919553,8.0,,3.0,,9.0,48.71133383749222,4.0,55.78725991225912,9.0,45.37481226534635,10.0,44.07032685663948,2.0,62.27066043187649,8.0,35.07363568200094,2.0,47.86129403750637,1.0,49.77472788932819,6.0,53.529723296687706,8.0,52.55297159055746
